; Effective Area Spectral Curve for GOES-16 SUVI FM1
; This file contains the all the components used in the
; computation of the effective area(lam):
; EA(lam) = PM(lam) * SM(lam) * EntFilt(lam) * FW1(lam) * ...
;           FW2(lam) * QE(lam) * Geom_Area
; Degradation due to contamination is not included
;
; File Generated 12-Apr-2019
;-------------------------------------------------------
; Geometric Area = 19.362316 cm^2
; EA_ThinOpen(131.2A) = 7.802481e-01 > 4.280000e-02
; Wavelength[A]	EA_Thin/Open[cm^2]	EA_Thin/Thin[cm^2]	EA_Thick/Open[cm^2]
45.7	5.4366E-12	9.25267E-14	4.21655E-14
45.8	4.0959E-12	6.96337E-14	3.175E-14
45.9	3.5776E-12	6.07561E-14	2.77175E-14
46	3.1472E-12	5.33901E-14	2.43705E-14
46.1	2.6174E-12	4.43557E-14	2.02575E-14
46.2	2.0695E-12	3.50329E-14	1.60084E-14
46.3	1.9275E-12	3.2594E-14	1.49019E-14
46.4	1.5786E-12	2.66652E-14	1.2198E-14
46.5	1.4006E-12	2.36335E-14	1.0817E-14
46.6	1.2630E-12	2.13237E-14	9.75735E-15
46.7	1.1625E-12	1.97166E-14	9.0012E-15
46.8	1.0472E-12	1.78441E-14	8.12766E-15
46.9	9.6392E-13	1.65003E-14	7.49837E-15
47	1.1237E-12	1.93234E-14	8.76142E-15
47.1	9.4734E-13	1.63649E-14	7.40317E-15
47.2	6.7039E-13	1.16335E-14	5.2509E-15
47.3	6.6587E-13	1.16084E-14	5.22749E-15
47.4	6.2145E-13	1.08858E-14	4.8905E-15
47.5	5.7699E-13	1.01551E-14	4.55141E-15
47.6	5.9380E-13	1.05004E-14	4.69512E-15
47.7	5.2121E-13	9.26031E-15	4.13089E-15
47.8	5.2147E-13	9.30853E-15	4.1427E-15
47.9	5.1576E-13	9.24986E-15	4.10699E-15
48	5.2560E-13	9.47056E-15	4.1952E-15
48.1	4.9056E-13	8.88025E-15	3.9246E-15
48.2	4.5492E-13	8.27339E-15	3.64795E-15
48.3	4.5580E-13	8.32789E-15	3.66355E-15
48.4	5.5100E-13	1.01136E-14	4.43894E-15
48.5	5.0729E-13	9.35412E-15	4.0962E-15
48.6	4.1806E-13	7.74416E-15	3.38345E-15
48.7	4.3930E-13	8.17432E-15	3.56342E-15
48.8	5.0321E-13	9.40318E-15	4.09049E-15
48.9	4.9901E-13	9.36433E-15	4.065E-15
49	4.9282E-13	9.28703E-15	4.02301E-15
49.1	4.9463E-13	9.3604E-15	4.0463E-15
49.2	4.5416E-13	8.63065E-15	3.72311E-15
49.3	5.3056E-13	1.01245E-14	4.35846E-15
49.4	5.8870E-13	1.12809E-14	4.84621E-15
49.5	5.0963E-13	9.78605E-15	4.19968E-15
49.6	5.3447E-13	1.0284E-14	4.40892E-15
49.7	4.5702E-13	8.81139E-15	3.77382E-15
49.8	5.4208E-13	1.04726E-14	4.48081E-15
49.9	4.2159E-13	8.1614E-15	3.48844E-15
50	4.1765E-13	8.10137E-15	3.45935E-15
50.1	6.1912E-13	1.20334E-14	5.13323E-15
50.2	6.2277E-13	1.21288E-14	5.16877E-15
50.3	4.9749E-13	9.70807E-15	4.13311E-15
50.4	4.8276E-13	9.43932E-15	4.01473E-15
50.5	4.9974E-13	9.79089E-15	4.16017E-15
50.6	4.9871E-13	9.78994E-15	4.15569E-15
50.7	4.5023E-13	8.85569E-15	3.75544E-15
50.8	5.1325E-13	1.0115E-14	4.28529E-15
50.9	5.3490E-13	1.05819E-14	4.47464E-15
51	4.9347E-13	9.87583E-15	4.152E-15
51.1	4.9005E-13	9.92085E-15	4.14704E-15
51.2	5.0681E-13	1.03783E-14	4.31349E-15
51.3	6.2514E-13	1.29482E-14	5.35108E-15
51.4	5.3461E-13	1.11993E-14	4.60219E-15
51.5	5.2806E-13	1.11875E-14	4.57148E-15
51.6	5.5744E-13	1.19427E-14	4.8529E-15
51.7	7.6992E-13	1.68302E-14	6.7705E-15
51.8	6.8215E-13	1.52912E-14	6.07451E-15
51.9	7.2226E-13	1.65986E-14	6.51229E-15
52	7.3797E-13	1.73836E-14	6.73657E-15
52.1	9.5208E-13	2.29822E-14	8.79797E-15
52.2	9.9554E-13	2.4621E-14	9.31178E-15
52.3	1.0369E-12	2.62682E-14	9.81615E-15
52.4	1.0794E-12	2.80025E-14	1.03403E-14
52.5	1.1632E-12	3.08642E-14	1.12696E-14
52.6	1.1621E-12	3.153E-14	1.13852E-14
52.7	1.1107E-12	3.08061E-14	1.10018E-14
52.8	1.1478E-12	3.25403E-14	1.14946E-14
52.9	1.3653E-12	3.95557E-14	1.38222E-14
53	1.9599E-12	5.80175E-14	2.00563E-14
53.1	2.0769E-12	6.28046E-14	2.14809E-14
53.2	1.8392E-12	5.67753E-14	1.92195E-14
53.3	2.1357E-12	6.71225E-14	2.25193E-14
53.4	2.1316E-12	6.8197E-14	2.2677E-14
53.5	2.0368E-12	6.63297E-14	2.18617E-14
53.6	2.3294E-12	7.7201E-14	2.52227E-14
53.7	2.4433E-12	8.24008E-14	2.66881E-14
53.8	2.9343E-12	1.00687E-13	3.23297E-14
53.9	2.9282E-12	1.02213E-13	3.25398E-14
54	2.7642E-12	9.81494E-14	3.09809E-14
54.1	3.4172E-12	1.23402E-13	3.86247E-14
54.2	3.4708E-12	1.27461E-13	3.95613E-14
54.3	3.7460E-12	1.39881E-13	4.30558E-14
54.4	3.6670E-12	1.39212E-13	4.24976E-14
54.5	4.4250E-12	1.70771E-13	5.17054E-14
54.6	4.7857E-12	1.87729E-13	5.63784E-14
54.7	4.8495E-12	1.93334E-13	5.75941E-14
54.8	4.8985E-12	1.98341E-13	5.86296E-14
54.9	5.1670E-12	2.1214E-13	6.22745E-14
55	6.8039E-12	2.83224E-13	8.25705E-14
55.1	6.6135E-12	2.79094E-13	8.08117E-14
55.2	5.5266E-12	2.36421E-13	6.79924E-14
